User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount
1002862,Bailliet,P00101942,F,46-50,46,Married,Delhi,Central,IT Sector,Food,4,"? 11,478.00"
1002863,Engle,P00108942,M,26-35,29,Unmarried,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,3,"? 5,967.00"
1002870,Eric,P00048442,M,51-55,53,Married,Maharashtra,Western,Chemical,Food,1,"? 15,162.00"
1002875,Toch,P00113242,F,26-35,32,Married,Rajasthan,Northern,Automobile,Furniture,1,"? 16,362.00"
1002877,Corey-Lock,P00155442,M,36-45,38,Unmarried,Madhya Pradesh,Central,Chemical,Food,2,"? 11,919.00"
1002881,Degenhardt,P00364842,M,26-35,28,Unmarried,Uttar Pradesh,Central,Aviation,Clothing & Apparel,3,"? 5,382.00"
1002892,Hamilton,P00102642,F,26-35,30,Married,Maharashtra,Western,Healthcare,Clothing & Apparel,3,"? 8,707.00"
1002894,Swindell,P00128742,F,18-25,19,Married,Uttar Pradesh,Central,Aviation,Clothing & Apparel,1,"? 5,255.00"
1002897,Jocasta,P00112142,F,26-35,27,Married,Gujarat,Western,Aviation,Clothing & Apparel,3,"? 3,738.00"
1002903,Sanskriti,P00125942,F,26-35,28,Unmarried,Maharashtra,Western,Healthcare,Auto,1,"? 23,952.00"
1002904,Tamara,P00102142,M,26-35,33,Unmarried,Uttar Pradesh,Central,Banking,Clothing & Apparel,2,"? 6,972.00"
1002906,Goldwyn,P00110942,F,36-45,40,Unmarried,Andhra Pradesh,Southern,Govt,Clothing & Apparel,4,"? 5,298.00"
1002910,Murray,P00100942,F,0-17,14,Married,Haryana,Northern,Agriculture,Furniture,1,"? 16,456.00"
1002916,Sauptik,P00218042,F,46-50,50,Married,Uttarakhand,Central,Food Processing,Clothing & Apparel,4,"? 6,951.00"
1002919,Patricia,P00147642,F,18-25,19,Unmarried,Haryana,Northern,Construction,Electronics & Gadgets,3,"? 9,792.00"
1002921,Kushal,P0097342,F,51-55,52,Unmarried,Uttar Pradesh,Central,Textile,Food,4,"? 15,894.00"
1002931,DeMoss,P00193542,F,18-25,20,Married,Madhya Pradesh,Central,Textile,Electronics & Gadgets,1,"? 7,799.00"
1002932,Shubhi,P00150942,F,26-35,27,Married,Delhi,Central,Healthcare,Stationery,2,"? 12,564.00"
1002935,Dean,P00184242,F,26-35,28,Unmarried,Madhya Pradesh,Central,Aviation,Food,1,"? 15,389.00"
1002939,Kaydos,P00044442,M,26-35,27,Unmarried,Maharashtra,Western,Media,Clothing & Apparel,4,"? 8,760.00"
1002948,Lee,P00310142,F,18-25,21,Unmarried,Gujarat,Western,Agriculture,Food,2,"? 15,361.00"
1002949,Edward,P00255942,F,26-35,26,Married,Andhra Pradesh,Southern,IT Sector,Beauty,4,"? 5,920.00"
1002956,Neha,P00003242,F,26-35,31,Married,Uttar Pradesh,Central,Media,Footwear & Shoes,4,"? 20,283.00"
1002957,Matthew,P00207942,F,18-25,25,Married,Bihar,Eastern,Aviation,Clothing & Apparel,2,"? 5,415.00"
1002960,Kimmel,P00120242,F,18-25,19,Married,Maharashtra,Western,Govt,Food,2,"? 15,348.00"
1002974,Emily,P00250642,F,18-25,25,Unmarried,Maharashtra,Western,Construction,Household items,4,"? 3,000.00"
1002975,McAdams,P00069042,F,36-45,39,Married,Telangana,Southern,Textile,Food,1,"? 11,764.00"
1002980,Catini,P00278642,F,46-50,46,Married,Madhya Pradesh,Central,Govt,Food,1,"? 19,004.00"
1002983,Wiediger,P00103042,F,18-25,21,Unmarried,Uttarakhand,Central,Construction,Clothing & Apparel,1,"? 6,862.00"
1002987,Ludtke,P00358242,F,18-25,24,Unmarried,Bihar,Eastern,Media,Food,1,"? 15,874.00"
1002991,Cheatham,P00278642,F,51-55,55,Married,Maharashtra,Western,Media,Decor,1,"? 7,792.00"
1002993,Seth,P00116842,F,18-25,20,Married,Karnataka,Southern,Hospitality,Footwear & Shoes,3,"? 12,354.00"
1002997,Arthur,P00036442,M,36-45,39,Unmarried,Delhi,Central,Aviation,Electronics & Gadgets,1,"? 5,834.00"
1002998,Maya,P0095742,M,26-35,31,Unmarried,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,"? 6,908.00"
1002999,Dipali,P00023342,F,26-35,28,Unmarried,Delhi,Central,Automobile,Food,4,"? 11,681.00"
1003001,McFarland,P00132042,F,18-25,20,Unmarried,Bihar,Eastern,Automobile,Food,1,"? 15,549.00"
1003002,Ameesha,P00213142,F,46-50,46,Unmarried,Karnataka,Southern,Healthcare,Food,3,"? 12,034.00"
1003010,Lanier,P00037042,F,26-35,35,Unmarried,Maharashtra,Western,Aviation,Food,4,"? 8,055.00"
1003033,Elizabeth,P00113242,F,18-25,24,Unmarried,Uttar Pradesh,Central,IT Sector,Food,1,"? 15,825.00"
1003037,Smith,P00158842,M,26-35,31,Unmarried,Karnataka,Southern,Construction,Food,1,"? 11,547.00"
1003038,Dona,P0096742,M,36-45,38,Unmarried,Maharashtra,Western,Aviation,Sports Products,3,"? 10,674.00"
1003039,Jahan,P00355642,M,51-55,53,Unmarried,Punjab,Northern,Textile,Clothing & Apparel,2,"? 5,147.00"
1003043,Knudson,P00351042,F,18-25,25,Married,Gujarat,Western,Banking,Electronics & Gadgets,3,"? 4,224.00"
1003046,Parth,P00074642,F,0-17,15,Married,Punjab,Northern,Media,Clothing & Apparel,2,"? 8,646.00"
1003047,Monu,P00288942,M,26-35,31,Married,Karnataka,Southern,Aviation,Electronics & Gadgets,4,"? 7,795.00"
1003053,Priyanka,P00158642,M,26-35,27,Unmarried,Punjab,Northern,Automobile,Clothing & Apparel,3,"? 3,487.00"
1003058,Maureen,P00070942,F,18-25,20,Married,Bihar,Eastern,IT Sector,Clothing & Apparel,4,"? 6,979.00"
1003061,Dodson,P00031042,F,46-50,49,Married,Madhya Pradesh,Central,Aviation,Clothing & Apparel,2,"? 1,848.00"
1003062,Currie,P00250242,F,18-25,22,Unmarried,Maharashtra,Western,Lawyer,Food,3,"? 15,204.00"
1003089,Workman,P00127442,F,46-50,50,Unmarried,Uttarakhand,Central,Hospitality,Electronics & Gadgets,2,"? 2,052.00"
1003090,Paul,P00124442,F,26-35,30,Unmarried,Haryana,Northern,IT Sector,Electronics & Gadgets,4,"? 3,960.00"
1003103,Hopkins,P00050142,M,26-35,32,Unmarried,Andhra Pradesh,Southern,Textile,Food,3,"? 11,748.00"
1003104,Suzanne,P00085242,F,18-25,18,Unmarried,Karnataka,Southern,Healthcare,Clothing & Apparel,2,"? 1,879.00"
1003110,Sara,P00288942,F,26-35,31,Unmarried,Uttar Pradesh,Central,Retail,Clothing & Apparel,2,"? 6,981.00"
1003112,Sajal,P00322942,F,18-25,20,Unmarried,Maharashtra,Western,Aviation,Clothing & Apparel,3,"? 5,286.00"
1003114,Andreada,P00195442,F,18-25,20,Married,Delhi,Central,IT Sector,Office,1,? 951.00
1003122,Aman,P00294842,M,26-35,32,Married,Delhi,Central,Chemical,Clothing & Apparel,1,"? 5,450.00"
1003123,Evan,P00183142,M,26-35,32,Unmarried,Andhra Pradesh,Southern,Hospitality,Electronics & Gadgets,3,"? 9,732.00"
1003130,Philisse,P00357842,M,26-35,27,Unmarried,Karnataka,Southern,Media,Footwear & Shoes,4,"? 12,211.00"
1003131,Hemangi,P00109742,M,26-35,34,Unmarried,Maharashtra,Western,IT Sector,Furniture,2,"? 20,165.00"
1003140,Pölking,P00084042,M,26-35,32,Unmarried,Himachal Pradesh,Northern,Healthcare,Electronics & Gadgets,4,"? 6,204.00"
1003142,Eleni,P00112742,F,26-35,32,Married,Andhra Pradesh,Southern,Healthcare,Beauty,1,"? 7,512.00"
1003146,Muhammed,P00296442,F,26-35,35,Married,Haryana,Northern,Healthcare,Electronics & Gadgets,4,"? 7,993.00"
1003148,Kendrick,P00331942,F,18-25,25,Married,Gujarat,Western,Govt,Clothing & Apparel,1,"? 5,463.00"
1003157,Tran,P00265242,F,26-35,32,Unmarried,Kerala,Southern,Lawyer,Electronics & Gadgets,1,"? 5,960.00"
1003161,Crouse,P00121642,F,26-35,31,Unmarried,Maharashtra,Western,Media,Games & Toys,4,"? 16,105.00"
1003169,Flathmann,P00275842,F,51-55,52,Married,Andhra Pradesh,Southern,Agriculture,Electronics & Gadgets,2,"? 9,790.00"
1003170,Meador,P00114142,F,26-35,27,Married,Bihar,Eastern,IT Sector,Electronics & Gadgets,3,"? 3,924.00"
1003178,Laal,P00120742,M,36-45,40,Unmarried,Rajasthan,Northern,Aviation,Games & Toys,3,"? 9,563.00"
1003181,Shifley,P00034342,F,26-35,32,Unmarried,Himachal Pradesh,Northern,Construction,Electronics & Gadgets,3,"? 9,962.00"
1003190,Gelder,P00117942,F,0-17,12,Unmarried,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,3,"? 9,831.00"
1003205,Arnett,P00242742,M,36-45,43,Married,Delhi,Central,Healthcare,Electronics & Gadgets,2,"? 7,795.00"
1003206,Dan,P00051642,F,18-25,18,Unmarried,Maharashtra,Western,Healthcare,Food,4,"? 15,567.00"
1003218,Craig,P00265242,F,55+,63,Unmarried,Madhya Pradesh,Central,Agriculture,Food,3,"? 19,487.00"
1003219,Braunhardt,P00216342,M,18-25,18,Married,Madhya Pradesh,Central,Healthcare,Clothing & Apparel,3,"? 5,271.00"
1003220,Katherine,P00341442,F,36-45,38,Married,Uttar Pradesh,Central,Textile,Games & Toys,2,"? 16,297.00"
1003230,Neha,P00335442,F,36-45,39,Married,Punjab,Northern,Textile,Electronics & Gadgets,1,"? 5,853.00"
1003231,Patterson,P00321042,F,26-35,26,Unmarried,Haryana,Northern,IT Sector,Electronics & Gadgets,2,"? 4,012.00"
1003233,Dionis,P00313742,F,51-55,53,Unmarried,Madhya Pradesh,Central,Healthcare,Clothing & Apparel,1,"? 3,578.00"
1003245,Zeldin,P00351242,F,18-25,21,Unmarried,Uttarakhand,Central,Govt,Furniture,1,"? 20,468.00"
1003246,Dorris,P00184442,M,36-45,43,Married,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,4,"? 8,681.00"
1003247,Bobby,P00345842,F,36-45,44,Unmarried,Madhya Pradesh,Central,IT Sector,Beauty,4,"? 6,159.00"
1003248,Dheeraj,P00014942,M,26-35,32,Unmarried,Uttar Pradesh,Central,Banking,Electronics & Gadgets,3,"? 9,872.00"
1003250,Bhishm,P00265242,F,26-35,34,Married,Rajasthan,Northern,Hospitality,Electronics & Gadgets,4,"? 7,776.00"
1003263,Ritsa,P00334742,F,51-55,51,Married,Himachal Pradesh,Northern,Automobile,Electronics & Gadgets,1,"? 8,129.00"
1003264,Dinesh,P00362442,M,26-35,32,Unmarried,Delhi,Central,Chemical,Sports Products,1,"? 8,162.00"
1003266,Soumya,P00125742,M,26-35,33,Married,Delhi,Central,Healthcare,Electronics & Gadgets,2,"? 6,004.00"
1003268,Amruta,P00336942,F,26-35,28,Unmarried,Uttar Pradesh,Central,Healthcare,Food,3,"? 7,850.00"
1003273,Eric,P00344242,F,36-45,38,Unmarried,Uttar Pradesh,Central,Agriculture,Footwear & Shoes,4,"? 12,670.00"
1003277,Aimee,P00182242,F,26-35,31,Unmarried,Maharashtra,Western,Hospitality,Clothing & Apparel,2,"? 8,822.00"
1003278,Rosenblatt,P00285342,F,36-45,37,Married,Karnataka,Southern,Banking,Footwear & Shoes,2,"? 12,308.00"
1003282,Ordway,P00090942,F,46-50,49,Married,Uttar Pradesh,Central,Banking,Clothing & Apparel,1,"? 5,315.00"
1003288,McClure,P00058042,F,26-35,30,Married,Uttar Pradesh,Central,Agriculture,Footwear & Shoes,1,"? 16,578.00"
1003290,Tejas,P00351042,M,26-35,27,Married,Uttar Pradesh,Central,Hospitality,Footwear & Shoes,3,"? 12,420.00"
1003294,Jay,P00146742,F,18-25,21,Unmarried,Punjab,Northern,Banking,Electronics & Gadgets,3,"? 5,995.00"
1003299,Gayman,P00358042,M,26-35,31,Unmarried,Andhra Pradesh,Southern,Hospitality,Food,3,"? 11,610.00"
1003307,Speros,P00125342,F,51-55,55,Unmarried,Jharkhand,Eastern,Food Processing,Electronics & Gadgets,4,"? 4,084.00"
1003317,Kinney,P00042242,F,26-35,30,Unmarried,Gujarat,Western,Media,Food,2,"? 19,638.00"
1003321,Saphhira,P00275842,F,36-45,38,Married,Karnataka,Southern,Govt,Footwear & Shoes,2,"? 16,527.00"
1003325,Hunt,P00263542,M,36-45,44,Unmarried,Maharashtra,Western,Construction,Clothing & Apparel,2,"? 8,874.00"
1003326,Gute,P00119542,F,46-50,49,Married,Andhra Pradesh,Southern,Banking,Food,2,"? 11,450.00"
1003329,Armold,P00111042,F,51-55,55,Unmarried,Delhi,Central,Automobile,Food,1,"? 15,402.00"
1003335,Spruell,P00110842,F,26-35,28,Unmarried,Jharkhand,Eastern,Aviation,Electronics & Gadgets,3,"? 9,940.00"
1003337,Fred,P00230942,F,26-35,29,Unmarried,Maharashtra,Western,Govt,Clothing & Apparel,1,"? 7,096.00"
1003339,Scott,P00307642,F,26-35,27,Unmarried,Karnataka,Southern,Healthcare,Footwear & Shoes,3,"? 12,758.00"
1003343,Clasen,P00065242,M,18-25,21,Unmarried,Madhya Pradesh,Central,Retail,Pet Care,1,"? 2,808.00"
1003352,Gordon,P00241242,F,36-45,45,Unmarried,Maharashtra,Western,Media,Clothing & Apparel,1,"? 5,158.00"
1003357,Kirkland,P00260542,F,26-35,31,Unmarried,Maharashtra,Western,IT Sector,Food,2,"? 11,882.00"
1003358,Mitch,P00144642,M,26-35,35,Married,Karnataka,Southern,Govt,Food,1,"? 19,531.00"
1003359,Kishwar,P00029542,F,26-35,34,Unmarried,Delhi,Central,Chemical,Household items,1,? 864.00
1003360,Preksha,P00121642,M,26-35,26,Married,Delhi,Central,IT Sector,Clothing & Apparel,3,"? 3,557.00"
1003364,Nat,P00157542,F,55+,89,Unmarried,Telangana,Southern,Textile,Clothing & Apparel,4,"? 5,461.00"
1003385,Donovan,P00182242,M,26-35,26,Unmarried,Madhya Pradesh,Central,Hospitality,Electronics & Gadgets,2,"? 7,906.00"
1003387,Amol,P00216842,F,18-25,22,Unmarried,Rajasthan,Northern,Food Processing,Electronics & Gadgets,4,"? 7,843.00"
1003394,Chance,P00106042,F,36-45,39,Married,Madhya Pradesh,Central,IT Sector,Food,4,"? 15,892.00"
1003395,Holloman,P00150542,F,26-35,29,Unmarried,Maharashtra,Western,Retail,Sports Products,3,"? 10,677.00"
1003396,Akshay,P00178242,F,26-35,31,Married,Delhi,Central,Textile,Footwear & Shoes,4,"? 20,875.00"
1003398,Leinenbach,P00015142,F,18-25,19,Unmarried,Uttar Pradesh,Central,Lawyer,Food,1,"? 15,781.00"
1003400,Ramesh,P00044442,F,26-35,31,Married,Uttar Pradesh,Central,IT Sector,Food,1,"? 15,613.00"
1003407,Debra,P00326042,M,46-50,49,Unmarried,Madhya Pradesh,Central,Lawyer,Beauty,2,"? 3,148.00"
1003408,Pamela,P00182642,F,26-35,35,Unmarried,Haryana,Northern,Food Processing,Food,2,"? 19,070.00"
1003409,DeCherney,P00034742,F,26-35,33,Unmarried,Madhya Pradesh,Central,Hospitality,Food,4,"? 15,217.00"
1003417,Tracy,P00108842,M,18-25,20,Unmarried,Kerala,Southern,IT Sector,Clothing & Apparel,3,"? 7,099.00"
1003420,Haines,P00057942,M,26-35,30,Unmarried,Uttar Pradesh,Central,Hospitality,Food,3,"? 7,847.00"
1003426,Sunley,P00057442,F,26-35,27,Married,Karnataka,Southern,Chemical,Clothing & Apparel,4,"? 3,767.00"
1003431,Frazer,P00201342,M,46-50,50,Married,Andhra Pradesh,Southern,Govt,Food,3,"? 4,220.00"
1003432,Maxwell,P00193142,F,26-35,30,Unmarried,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,4,"? 16,216.00"
1003436,Zettner,P00224242,M,36-45,37,Married,Uttarakhand,Central,Govt,Furniture,3,"? 15,944.00"
1003443,Jessica,P00111042,M,36-45,41,Married,Gujarat,Western,Healthcare,Furniture,1,"? 11,971.00"
1003447,Creighton,P00062842,F,26-35,26,Married,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,4,"? 7,192.00"
1003449,Stefania,P00111142,F,26-35,34,Married,Uttar Pradesh,Central,Aviation,Clothing & Apparel,2,"? 5,351.00"
1003452,Bhavna,P00112442,F,26-35,33,Unmarried,Maharashtra,Western,Healthcare,Beauty,1,"? 2,994.00"
1003453,Fortune-,P00118142,F,36-45,39,Married,Andhra Pradesh,Southern,Govt,Electronics & Gadgets,1,"? 7,843.00"
1003463,Foster,P00110942,F,26-35,31,Married,Andhra Pradesh,Southern,Media,Electronics & Gadgets,3,"? 10,009.00"
1003466,Französisch,P00317442,F,26-35,35,Unmarried,Andhra Pradesh,Southern,Chemical,Electronics & Gadgets,4,"? 7,907.00"
1003467,Shonely,P00120142,F,26-35,33,Unmarried,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,1,"? 7,043.00"
1003468,Divyansh,P00059442,F,26-35,26,Married,Delhi,Central,IT Sector,Footwear & Shoes,2,"? 20,659.00"
1003486,Savi,P00113142,M,18-25,23,Unmarried,Punjab,Northern,Healthcare,Clothing & Apparel,4,"? 5,277.00"
1003488,Maddox,P00129842,F,46-50,46,Married,Maharashtra,Western,Healthcare,Food,4,"? 15,198.00"
1003489,Phillip,P00184942,F,18-25,21,Married,Haryana,Northern,Chemical,Food,2,"? 7,754.00"
1003492,Seite,P00113042,F,36-45,41,Married,Karnataka,Southern,Govt,Footwear & Shoes,1,"? 16,588.00"
1003500,Chand,P00118142,F,36-45,44,Unmarried,Uttar Pradesh,Central,Banking,Clothing & Apparel,4,"? 7,026.00"
1003504,Pak,P00021642,F,18-25,19,Unmarried,Haryana,Northern,Healthcare,Food,2,"? 11,763.00"
1003508,Rick,P00307542,F,18-25,23,Married,Uttar Pradesh,Central,Automobile,Clothing & Apparel,3,"? 3,743.00"
1003510,Connell,P00021742,M,18-25,21,Married,Maharashtra,Western,Hospitality,Electronics & Gadgets,2,"? 9,886.00"
1003524,Hallie,P00103242,M,26-35,32,Unmarried,Maharashtra,Western,Hospitality,Electronics & Gadgets,2,"? 9,950.00"
1003532,Boland,P00207942,M,36-45,38,Married,Madhya Pradesh,Central,IT Sector,Household items,4,"? 3,110.00"
1003533,Erin,P00039942,M,26-35,31,Married,Andhra Pradesh,Southern,Lawyer,Auto,2,"? 14,160.00"
1003536,Skye,P00268442,F,18-25,24,Married,Karnataka,Southern,Banking,Furniture,3,"? 20,433.00"
1003537,Shui,P00282042,M,0-17,16,Unmarried,Karnataka,Southern,IT Sector,Games & Toys,3,"? 12,959.00"
1003541,Ishpreet,P00285842,F,26-35,30,Unmarried,Uttar Pradesh,Central,Aviation,Food,2,"? 15,260.00"
1003552,Sharelle,P00355642,M,36-45,41,Unmarried,Himachal Pradesh,Northern,Healthcare,Clothing & Apparel,2,"? 8,808.00"
1003554,Shreya,P00245642,F,26-35,31,Unmarried,Uttar Pradesh,Central,Aviation,Food,3,"? 15,877.00"
1003559,Lisa,P00326742,F,18-25,24,Unmarried,Bihar,Eastern,Lawyer,Clothing & Apparel,4,"? 6,905.00"
1003567,Avni,P00114942,F,26-35,35,Unmarried,Maharashtra,Western,Healthcare,Furniture,4,"? 16,201.00"
1003568,Henia,P00071442,F,26-35,30,Unmarried,Maharashtra,Western,Aviation,Sports Products,1,"? 8,417.00"
1003574,William,P00358442,M,36-45,36,Married,Uttarakhand,Central,IT Sector,Clothing & Apparel,1,"? 1,881.00"
1003577,Filia,P00103042,M,55+,84,Married,Andhra Pradesh,Southern,Banking,Beauty,4,"? 6,019.00"
1003584,Maria,P00002242,F,18-25,25,Unmarried,Bihar,Eastern,Chemical,Electronics & Gadgets,2,"? 10,081.00"
1003597,Folk,P00010542,F,26-35,31,Married,Maharashtra,Western,Construction,Clothing & Apparel,4,"? 3,570.00"
1003602,Julia,P00254942,F,26-35,27,Unmarried,Maharashtra,Western,Healthcare,Food,1,"? 12,014.00"
1003604,Molinari,P00139942,F,0-17,15,Unmarried,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,1,"? 9,862.00"
1003606,Meg,P00157542,M,26-35,32,Unmarried,Karnataka,Southern,Chemical,Office,4,? 582.00
1003607,Witt,P00122442,F,36-45,44,Unmarried,Uttar Pradesh,Central,Healthcare,Games & Toys,3,"? 9,678.00"
1003608,Harms,P00304042,M,36-45,44,Unmarried,Andhra Pradesh,Southern,Banking,Food,4,"? 15,318.00"
1003613,Nitant,P00080342,F,26-35,29,Unmarried,Uttar Pradesh,Central,Banking,Games & Toys,3,"? 9,586.00"
1003614,Divyansha,P00016042,F,26-35,31,Unmarried,Delhi,Central,Healthcare,Footwear & Shoes,2,"? 12,455.00"
1003629,Garza,P00213242,M,51-55,55,Married,Andhra Pradesh,Southern,Hospitality,Electronics & Gadgets,4,"? 7,800.00"
1003630,Atharv,P00350342,F,18-25,22,Unmarried,Uttar Pradesh,Central,Govt,Food,4,"? 19,604.00"
1003633,McAfee,P00110942,F,36-45,41,Married,Jharkhand,Eastern,Automobile,Food,1,"? 19,399.00"
1003634,Ananya,P00330242,F,51-55,54,Unmarried,Delhi,Central,Healthcare,Clothing & Apparel,1,"? 7,162.00"
1003636,Georgia,P00110842,F,26-35,28,Unmarried,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,1,"? 4,035.00"
1003638,Carreira,P00277642,F,26-35,32,Unmarried,Madhya Pradesh,Central,Retail,Beauty,3,"? 6,144.00"
1003639,Manibalan,P00221442,F,18-25,18,Married,Uttar Pradesh,Central,Food Processing,Food,4,"? 7,818.00"
1003640,Sneha,P00073842,F,36-45,42,Unmarried,Rajasthan,Northern,IT Sector,Food,3,"? 7,951.00"
1003644,Shagiari,P00004742,M,26-35,29,Married,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,3,"? 7,956.00"
1003649,Sajal,P00153842,M,26-35,27,Unmarried,Delhi,Central,Automobile,Clothing & Apparel,2,"? 3,607.00"
1003655,Asish,P00255842,M,26-35,32,Unmarried,Uttar Pradesh,Central,Banking,Food,1,"? 19,671.00"
1003657,Sundaresam,P00350342,F,18-25,22,Unmarried,Jharkhand,Eastern,IT Sector,Clothing & Apparel,2,"? 8,592.00"
1003659,Breyer,P00044142,F,18-25,20,Unmarried,Madhya Pradesh,Central,IT Sector,Beauty,2,"? 1,665.00"
1003660,Tushina,P00209642,F,36-45,36,Unmarried,Delhi,Central,Food Processing,Footwear & Shoes,4,"? 4,191.00"
1003664,Gunjan,P00026642,M,36-45,44,Married,Maharashtra,Western,IT Sector,Food,3,"? 15,874.00"
1003670,Boyes,P00358442,F,46-50,46,Unmarried,Madhya Pradesh,Central,Agriculture,Beauty,2,"? 3,069.00"
1003671,Megha,P00044442,F,26-35,29,Unmarried,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,1,"? 9,990.00"
1003672,Bhishm,P00257542,F,36-45,42,Married,Uttarakhand,Central,Media,Clothing & Apparel,4,"? 3,629.00"
1003673,Kargatis,P00313442,F,26-35,35,Unmarried,Gujarat,Western,Retail,Food,4,"? 7,584.00"
1003677,Redmond,P00279442,M,26-35,27,Married,Himachal Pradesh,Northern,Construction,Food,3,"? 7,784.00"
1003686,Sissman,P00343042,M,26-35,32,Unmarried,Karnataka,Southern,IT Sector,Food,4,"? 11,639.00"
1003689,Hildebrand,P00219942,F,26-35,31,Married,Andhra Pradesh,Southern,Healthcare,Food,4,"? 19,587.00"
1003692,Seio,P00110842,F,36-45,40,Unmarried,Uttar Pradesh,Central,Agriculture,Clothing & Apparel,3,"? 7,010.00"
1003694,Bellavance,P00115942,F,26-35,35,Unmarried,Madhya Pradesh,Central,IT Sector,Footwear & Shoes,4,"? 20,483.00"
1003698,McGrath,P00338442,F,26-35,33,Unmarried,Bihar,Eastern,Aviation,Food,2,"? 11,584.00"
1003701,William,P00237542,F,36-45,42,Married,Karnataka,Southern,IT Sector,Games & Toys,2,"? 12,802.00"
1003704,Piyam,P00028842,M,36-45,44,Married,Delhi,Central,Lawyer,Household items,4,"? 3,075.00"
1003706,Gerbode,P00145042,F,26-35,30,Unmarried,Andhra Pradesh,Southern,Hospitality,Electronics & Gadgets,2,"? 5,847.00"
1003707,Liz,P00347642,M,18-25,18,Unmarried,Bihar,Eastern,IT Sector,Food,4,"? 7,998.00"
1003718,Sujay,P00116142,F,51-55,54,Married,Uttarakhand,Central,Aviation,Clothing & Apparel,4,"? 7,192.00"
1003722,Muskan,P00181542,F,26-35,32,Married,Uttar Pradesh,Central,Lawyer,Food,3,"? 19,630.00"
1003723,Bhishm,P00249142,F,26-35,29,Unmarried,Uttar Pradesh,Central,Aviation,Food,1,"? 19,054.00"
1003730,Miller,P00352942,F,26-35,29,Married,Bihar,Eastern,Aviation,Games & Toys,3,"? 16,472.00"
1003736,Aman,P00147342,F,36-45,43,Unmarried,Uttar Pradesh,Central,Aviation,Furniture,1,"? 12,095.00"
1003738,Juliana,P00362442,F,46-50,46,Unmarried,Gujarat,Western,Healthcare,Games & Toys,2,"? 16,376.00"
1003739,Khloe,P00051442,F,55+,69,Unmarried,Gujarat,Western,Healthcare,Clothing & Apparel,4,"? 8,719.00"
1003754,Katz,P00121642,F,55+,87,Unmarried,Maharashtra,Western,Chemical,Food,4,"? 15,836.00"
1003755,Fisher,P00259342,M,51-55,54,Married,Andhra Pradesh,Southern,Automobile,Electronics & Gadgets,4,"? 9,968.00"
1003756,Harsh,P00149642,F,18-25,18,Unmarried,Karnataka,Southern,Aviation,Food,2,"? 4,487.00"
1003757,Ankita,P00110942,F,26-35,34,Married,Maharashtra,Western,Automobile,Electronics & Gadgets,1,"? 8,104.00"
1003775,Van,P00118742,F,36-45,39,Unmarried,Uttar Pradesh,Central,Banking,Sports Products,3,"? 13,536.00"
1003776,Shagiari,P00259142,M,26-35,31,Married,Karnataka,Southern,Food Processing,Games & Toys,2,"? 13,326.00"
1003780,Roberts,P00102342,M,0-17,17,Unmarried,Himachal Pradesh,Northern,Govt,Household items,3,"? 3,126.00"
1003782,Carter,P00177742,M,26-35,27,Unmarried,Madhya Pradesh,Central,Chemical,Household items,2,? 774.00
1003785,Vaibhav,P00274642,M,26-35,33,Unmarried,Punjab,Northern,Chemical,Electronics & Gadgets,4,"? 7,826.00"
1003798,Kartik,P00359142,F,26-35,35,Married,Karnataka,Southern,Automobile,Food,4,"? 15,556.00"
1003801,Kendrick,P00130642,F,18-25,24,Married,Maharashtra,Western,Govt,Food,4,"? 15,768.00"
1003804,Sheetal,P00025442,F,26-35,29,Unmarried,Karnataka,Southern,Lawyer,Food,3,"? 15,176.00"
1003811,Webber,P00343542,F,26-35,30,Married,Kerala,Southern,Retail,Clothing & Apparel,3,"? 8,608.00"
1003814,Corey,P00339842,F,26-35,33,Married,Madhya Pradesh,Central,Banking,Food,4,"? 3,991.00"
1003815,Geld,P00205842,F,26-35,27,Married,Andhra Pradesh,Southern,Media,Electronics & Gadgets,1,"? 9,871.00"
1003819,Clark,P00080042,F,26-35,26,Unmarried,Madhya Pradesh,Central,Food Processing,Clothing & Apparel,4,"? 7,022.00"
1003827,Barton,P00102142,F,51-55,52,Unmarried,Madhya Pradesh,Central,Aviation,Footwear & Shoes,3,"? 16,664.00"
1003828,Harrigan,P00237542,F,26-35,32,Unmarried,Andhra Pradesh,Southern,Banking,Clothing & Apparel,1,"? 5,186.00"
1003831,K,P00059442,M,18-25,20,Unmarried,Uttar Pradesh,Central,IT Sector,Food,1,"? 19,268.00"
1003835,Roelle,P00113542,F,26-35,30,Married,Karnataka,Southern,Hospitality,Footwear & Shoes,1,"? 16,384.00"
